39,44833
30,43727
35,57408
54,43645
42,37640
54,38697
28,27773
52,44474
61,64267
52,56072
48,62006
63,30102
35,26027
51,67914
62,26341
30,35656
45,35116
54,33992
62,43787
40,31674
50,37947
63,56412
40,26356
59,52591
38,29309
31,51619
48,80510
61,27424
35,42801
52,55627
57,54946
54,66035
49,35187
42,48487
52,59630
53,44220
59,47271
58,52057
33,36577
35,36714
53,40729
64,60760
29,52386
32,42439
48,52905
30,44974
48,34354
32,40714
52,42882
32,33812
41,29185
49,60030
32,55785
29,28619
64,45607
30,38956
51,45836
36,31058
29,49678
52,56113
61,54879
42,29911
61,63195
58,34265
61,27047
50,53204
52,32032
64,53924
27,53441
35,38158
48,43436
40,31951
64,39621
43,64943
65,43044
48,49861
29,32448
52,33585
46,52232
38,41839
34,48067
46,25775
26,52271
34,41016
51,66294
51,40794
60,57591
61,51921
54,47495
56,44325
37,55730
28,37800
42,35312
58,38383
33,44734
49,48366
51,26811
59,61855
63,53558
43,40268
28,53538
49,53156
54,31292
48,31420
62,35427
32,22083
55,33202
63,28263
64,36685
56,55359
35,72028
27,54770
58,63877
34,42827
65,39217
25,51130
29,56958
53,19540
29,47345
59,39361
60,52368
56,30693
38,51719
45,41569
45,53499
26,54044
47,46839
48,67528
51,42234
27,40762
59,12936
30,40726
61,54039
27,35478
44,51337
56,44458
64,32844
49,42330
44,78007
51,70772
42,24600
29,49985
55,23008
50,48252
57,59129
39,42216
39,48849
48,48380
36,51756
26,53647
45,42284
41,51953
44,51769
45,37838
65,57103
48,55028
51,39618
27,37322
50,36159
33,61632
43,43054
36,48141
61,39731
37,55647
49,56420
50,36240
41,40716
48,44708
51,56271
44,62002
26,67792
36,29717
46,53075
58,61433
43,45752
45,38662
64,41763
54,40193
42,46453
33,48622
45,37128
57,49923
57,43872
40,59585
49,53978
37,44850
51,48795
40,37686
65,56144
52,50360
50,56287
59,42490
44,68903
57,34501
33,37782
54,63665
49,27449
38,49374
38,34372
48,49930
58,35782
30,43341
32,35899
49,59808
42,60860
40,40680
25,49952
32,43154
55,25382
40,50847
41,43713
46,57223
58,46305
27,41623
60,40414
31,43177
38,56306
64,49331
31,69207
34,39603
46,54197
39,55642
55,35236
33,57947
47,39712
64,50673
47,48365
36,59153
43,46793
30,38289
42,42091
40,16128
48,37918
60,46595
52,51252
42,31446
60,29344
38,42456
45,63361
52,40278
53,66016
64,26628
42,48764
45,38151
40,65836
54,34549
30,42116
35,30412
31,64413
42,43255
35,55791
40,47367
48,23359
63,52462
26,39820
30,48601
56,43527
59,45684
56,39716
26,57737
31,34200
30,47378
27,56319
64,57466
53,52359
33,36220
29,27035
62,37244
50,49449
36,51771
57,72630
28,65011
45,25387
42,51018
35,31257
41,46134
55,41754
32,36870
43,67638
38,50741
54,51404
63,43744
63,48793
63,34758
43,41910
39,28361
47,51627
59,51228
36,57313
65,63460
42,61870
65,30139
54,45873
48,28646
26,58120
32,47570
43,55966
30,56750
48,35174
26,27130
31,55019
34,36298
44,55212
29,36509
43,41348
43,53326
28,42443
57,51040
57,57112
62,25322
28,52966
39,51404
49,38260
49,49102
56,50255
61,63150
38,54885
55,50487
62,70194
44,53386
62,54757
46,36290
41,43656
29,45064
38,22642
39,23881
46,26934
42,42894
60,38446
52,61816
56,31983
55,41160
49,51884
46,29119
38,35711
51,45803
31,49038
34,19879
29,61628
61,28620
46,52693
54,28974
42,51878
40,35666
37,54572
40,52849
58,51313
52,38709
59,47206
26,68942
46,41038
35,55254
65,35279
47,64461
63,62796
61,41786
26,42229
29,44212
46,52422
27,44567
37,38962
55,50908
63,24348
56,41782
38,56065
39,43455
58,57517
60,51984
29,52737
34,52452
48,54160
60,45012
29,31462
33,35937
52,49678
52,43907
37,22088
35,53083
52,36241
39,38074
30,46100
40,46437
56,35024
37,71308
28,31706
50,49535
58,43099
40,39684
55,32330
38,27551
43,44748
35,32093
27,47566
51,53306
37,66803
41,56620
53,49212
47,42866
34,64117
28,40089
28,50937
42,42311
61,29075
57,49827
35,45270
36,49767
51,55404
28,54981
42,42005
32,37674
57,41872
34,53469
35,29205
59,42822
40,33303
25,45951
51,43683
60,37472
54,52047
63,57255
57,27806
61,42382
47,35831
31,56836
45,53660
47,52946
60,42333
44,57373
28,62618
64,61073
28,45837
27,38253
59,42363
55,56337
52,55803
64,51566
58,50721
27,45712
38,47051
62,70006
29,39080
27,44698
34,31464
28,52455
38,25018
37,39336
63,57909
53,58805
34,25664
50,39539
31,44794
40,40046
31,52079
45,32377
53,35501
53,49786
27,59337
54,33468
64,45185
34,31710
38,33051
37,36313
55,37702
38,45190
47,48849
47,32827
48,50110
55,38563
49,50722
46,51550
61,53119
37,51119
43,43044
48,28689
35,45610
34,68974
43,53841
41,32459
39,69983
26,50625
26,31879
59,54318
55,61760
48,50011
63,49772
38,45269
49,44323
37,50420
65,43790
63,29142
34,62867
30,25085
29,41513
53,56270
49,51383
35,40530
51,46318
27,50375
61,27627
65,38193
52,46154
33,52088
63,43584
55,65544
48,60712
57,47954
29,37401
33,49876
36,52140
38,26366
32,60524
57,34599
54,45802
43,42184
44,42883
48,22319
28,62717
54,38486
53,58065
27,49214
35,39758
36,41111
40,44838
29,18470
38,41574
42,44873
53,48153
49,34558
42,52348
31,58966
38,52754
54,56834
60,56026
27,71299
28,49588
56,44941
28,37421
42,40273
26,43586
54,50726
53,32234
57,61265
50,41520
37,60390
43,62881
32,27182
26,59758
54,48842
62,47975
26,46736
29,60260
31,59396
38,59727
53,36957
51,39206
55,57027
25,32007
52,43058
54,49644
49,42949
65,39134
38,64327
62,46285
56,43789
53,39665
52,33457
52,48960
46,43791
44,62242
51,61527
33,44051
26,44494
56,58628
53,47634
43,50447
39,55074
50,55542
49,45068
63,33450
44,48021
29,61911
40,44320
28,43211
49,24910
53,27825
39,44151
35,64425
49,54949
63,33625
42,48813
44,32873
51,40455
64,40683
54,61299
42,52720
52,42194
51,60513
56,31748
25,49124
64,35142
42,62995
47,25690
64,41046
52,38226
65,44449
30,67815
30,30927
34,50851
43,63588
54,55624
64,58870
46,37292
44,28466
44,49255
35,42013
61,63801
52,49660
58,62827
51,48722
61,17003
46,38413
54,34287
28,27723
45,49750
48,53226
59,45009
36,26247
47,29717
62,58181
46,27271
49,45569
29,45366
51,48183
53,57190
45,55175
57,49245
45,51680
26,48815
41,36209
36,55205
34,44447
52,53619
29,46071
46,33789
30,55497
35,41518
43,33976
53,60702
46,50768
45,48762
64,63072
31,32620
55,16118
64,34130
52,55210
26,61278
27,43140
62,43046
58,44974
46,66204
43,46079
60,52620
52,35108
26,58066
57,40682
52,26545
62,37155
33,33275
42,43995
55,50151
65,23579
48,56399
60,46280
49,42912
43,41792
33,58846
31,45347
51,38031
40,40604
64,62299
35,38351
45,55898
53,57956
43,22302
26,32130
48,39598
57,51511
61,53191
65,54554
26,55624
30,37417
46,36383
46,47437
26,35201
30,54870
25,37213
36,53794
36,45549
40,55886
26,60915
25,52358
38,44331
30,53142
38,51704
61,38092
45,49505
39,37753
61,39761
44,37525
54,59257
51,38145
44,38652
35,46872
49,60014
60,57282
53,47446
37,48388
41,37061
61,56585
27,36819
44,49327
30,35886
37,51418
33,23166
31,29132
42,54918
54,47356
57,33115
52,53295
42,57241
26,43694
57,51584
38,33633
28,46061
46,66606
64,39594
40,52669
56,48441
36,46689
38,34038
46,46460
43,33921
29,51148
42,51984
32,43947
38,60958
42,65007
64,43507
42,56428
62,38922
32,47265
64,34667
35,52473
57,51354
43,56398
54,64900
50,47889
64,68050
60,34351
50,36786
37,41077
59,8182
58,38791
41,54326
31,33172
50,41497
48,63338
50,33310
44,38333
34,28017
51,55196
30,59049
33,47102
59,50134
55,38572
56,44132
26,59309
44,53885
34,36256
44,52585
43,53458
64,54716
38,44648
32,54138
53,37155
50,65164
42,36894
62,33126
59,42196
33,47704
51,35120
26,44508
35,32397
60,48923
33,40328
59,40146
60,56374
49,29622
61,34185
40,64380
43,36235
63,43044
56,60834
58,41516
41,46451
33,61990
25,34793
60,45948
41,41238
58,55913
33,41686
61,48220
61,44683
39,36207
54,48463
50,42488
62,76675
48,29830
63,54713
52,42129
27,33220
60,71091
56,43814
59,43134
37,52832
32,66049
54,57633
33,51090
39,60528
52,30209
50,31358
63,34062
41,46825
57,59551
42,54122
41,34775
33,38586
26,42673
47,42735
43,35446
60,36730
40,55424
61,56985
65,35053
34,48210
39,41900
61,38521
49,43088
60,46831
32,43863
39,57553
39,40728
41,33789
49,44775
43,43616
28,42009
63,57499
60,23827
57,44907
63,38460
54,39058
29,43430
40,42541
55,36382
31,57790
41,33683
30,17658
59,39407
64,57214
26,46273
51,40405
25,44527
45,54718
27,38023
27,60077
41,38289
61,18531
59,49191
63,38282
39,67833
27,43771
50,39396
54,58654
28,50936
47,38855
43,31030
30,38448
54,37616
25,20372
26,39827
51,53728
28,47923
57,49467
43,59074
43,54688
61,43800
48,74719
36,41200
37,49449
34,61938
44,45800
48,26950
27,69800
28,62861
44,47223
43,52453
29,55230
47,41719
47,32258
37,50384
50,47213
33,43131
31,51378
53,59970
40,48589
53,56878
29,47721
30,35623
54,44074
49,57570
45,38798
59,36469
33,50034
29,45462
28,23099
27,34112
51,43536
42,44981
50,45955
43,15573
51,39274
47,51046
40,53942
34,39431
37,39156
26,46651
64,29253
29,41819
27,56464
42,35446
56,39470
40,27125
59,31268
50,37172
46,40523
56,61271
64,26158
60,56903
63,32352
63,28163
30,36260
54,54682
60,44978
36,69902
51,44091
41,58813
56,53280
50,54430
25,63593
61,53902
36,55934
49,41024
38,56065
35,54999
26,36058
57,38256
48,47230
39,37916
48,54886
57,46441
42,55693
50,42225
40,20256
59,49619
44,38947
39,32772
28,29439
55,58519
36,29026
43,41670
27,40388
42,51274
34,54031
25,51433
62,65053
28,49047
42,66953
58,55810
31,41299
52,55761
56,56905
43,54906
31,45997
61,28687
30,52203
43,49198
30,35505
34,68562
37,30186
59,59337
39,43536
46,48276
30,49125
51,30492
36,35434
53,52281
48,42512
32,50648
59,50471
51,36688
59,23573
41,54017
48,47864
36,54414
40,47334
59,43901
29,44756
40,48348
42,50820
31,47656
32,45627
48,60598
55,28554
60,59349
26,41253
27,38827
62,46546
25,41013
52,59864
54,65652
64,43021
43,49207
52,37364
57,40743
51,38155
46,54843
55,49982
38,43410
44,54090
50,49700
60,55163
44,63899
47,46168
38,47294
29,53708
61,30547
51,53939
61,50052
43,39482
50,45960
34,36371
37,47653
38,54965
56,39004
56,4371
62,65173
56,40608
61,55866
33,30421
34,42659
31,44377
34,37077
41,39266
35,44790
33,66681
49,16845
39,52576
47,48933
58,54820
39,53090
30,37277
30,40914
55,44119
31,14217
55,50379
45,67792
59,26611
33,56418
59,37411
52,54911
28,16488
49,40624
53,38532
51,38684
60,33248
43,38432
63,41389
33,61374
57,57864
30,35041
35,15597
64,37382
57,30110
55,24904
55,56228
39,48163
46,31794
46,51556
52,40710
62,65334
54,39099
25,35729
34,42962
32,41123
59,68321
53,49529
28,48533
61,53925
64,33753
43,53588
25,53511
55,44975
65,45140
54,57213
28,36988
49,35519
60,55500
31,51759
44,48010
64,46332
33,45554
41,50176
58,43072
49,40196
47,52340
58,54795
30,39893
63,40007
37,58134
43,50210
41,53146
33,47778
27,59096
62,46318
29,27053
26,32471
53,58054
54,51172
65,47648
42,42001
56,41623
32,38789
51,47042
33,51742
60,53588
43,59695
49,51848
63,19857
31,36136
44,43555
54,64099
53,47783
63,42897
63,26000
61,39052
65,51017
26,39215
49,61624
62,47012
27,56005
28,44576
44,57188
62,56987
26,47002
36,58557
38,70633
35,37843
61,43365
26,39966
44,57913
60,52707
59,41251
41,61151
48,66392
59,42240
60,54654
57,31407
46,52299
60,44410
42,46741
62,34245
40,42643
37,35031
53,27637
63,32931
54,54363
56,31388
25,34159
31,47681
30,45064
40,34640
26,51274
44,56619
57,41130
37,49681
47,39385
33,50956
50,61660
48,45299
47,50363
35,35088
28,70165
63,22660
39,55907
42,46187
33,50175
26,48526
60,49532
61,59432
31,52196
57,45927
57,43530
49,44095
32,26343
60,41888
35,39220
58,46731
57,50478
25,47526
63,43956
45,53535
59,43701
58,46318
40,46936
54,36288
57,58153
61,29144
62,48314
55,42921
52,36308
27,28038
41,55777
27,50180
45,55532
57,39084
29,48914
62,43540
31,48635
51,58857
43,22903
59,58478
60,44773
58,48196
55,59444
34,46030
58,72519
34,45682
52,45928
31,18176
54,45270
45,36202
32,45918
45,62476
64,35761
43,56386
50,49479
56,35960
40,66116
49,37899
29,46719
35,40697
34,49177
40,58208
30,49742
32,44607
58,47010
51,51024
41,55516
61,41988
60,54368
27,45097
36,35217
42,30171
28,52117
33,53881
38,44025
63,45434
41,25257
33,67792
38,63146
36,34917
58,50740
37,22796
33,40448
57,52174
45,42796
52,47027
64,46683
58,43419
57,52932
38,52706
53,65810
39,45437
46,60925
34,45329
57,45863
41,46810
53,47895
30,32003
62,57770
35,42949
30,39564
58,25703
47,32610
42,41858
30,31800
33,41574
46,35452
38,42180
56,41069
35,32138
36,23927
26,54819
32,28802
65,67526
38,41237
58,48222
34,41330
59,59863
64,66049
34,50734
47,50887
62,45343
62,25050
25,42577
31,59419
37,38635
25,60168
60,42893
40,41543
45,33826
41,53998
35,41260
44,43534
48,55019
39,38687
54,25453
46,46487
36,58043
55,41798
40,46879
55,60202
38,62979
41,71056
42,62062
44,49470
58,43865
39,46526
27,75382
58,33072
64,23489
34,51744
57,56089
58,56976
39,32941
26,61526
41,49443
57,59066
51,53921
36,34480
45,38530
38,35543
54,35125
61,63381
64,47136
46,32822
48,42127
47,37226
48,38575
34,53263
33,64989
41,46715
37,38941
40,51385
55,30897
36,38866
42,43451
40,36340
64,35532
46,77478
60,46921
40,53524
35,45606
59,34689
57,45548
32,70564
50,59592
31,46310
41,45726
56,39369
61,47841
51,49752
41,35469
61,63955
29,41091
59,28198
61,52330
64,51859
50,17222
32,43990
34,49653
58,46893
43,30680
59,35853
37,51645
47,40615
27,33694
26,29145
45,58190
51,37631
35,67503
61,38688
54,30232
40,51291
34,28740
47,54661
29,48278
37,49933
38,45583
30,49042
29,44309
39,60521
53,48927
33,57309
50,53054
38,43343
31,25958
37,73103
65,58229
63,37026
37,44001
53,46590
33,37487
47,33545
49,42565
39,60215
27,58220
27,63928
57,52172
65,38583
53,52912
54,43930
45,49448
42,55724
47,45313
35,53430
59,61450
57,43543
53,47895
49,54439
32,33657
54,42635
27,46291
48,46284
60,75335
47,42955
40,46616
57,30295
60,47429
36,8279
31,53302
27,50564
27,24255
27,21050
59,46286
34,44786
29,60046
51,59954
26,40720
44,51675
60,45688
34,47179
45,20135
65,55283
54,44200
27,43404
48,53266
61,54887
63,54824
33,49051
39,39394
54,45896
47,49473
59,59121
63,32384
57,37054
60,47389
56,32330
52,50927
34,58568
63,58445
30,29005
26,41876
61,22011
61,47777
55,59827
64,67176
64,44551
46,26615
37,50602
46,27235
28,38926
37,47507
58,38574
33,45273
52,20420
63,64498
31,25253
55,37328
38,43430
29,59511
30,51141
54,42377
39,34851
59,44528
65,65835
34,41971
63,43777
34,41026
34,56269
40,39871
27,27409
43,44993
35,41257
46,51408
42,61245
58,60102
45,34774
38,32035
29,41437
35,30563
55,21342
46,28728
56,38191
38,35641
61,39891
45,47953
57,59138
34,52940
52,65089
46,36006
32,23458
61,54413
57,50413
59,40948
39,24644
42,38759
47,43738
46,41021
61,47605
26,60588
27,40700
58,70061
38,57918
29,26632
50,39413
52,52366
42,31074
47,39114
50,56905
37,53638
32,38586
61,52798
55,55311
37,53556
35,54747
43,31120
26,44871
51,43919
48,42422
44,48043
53,40528
44,29492
52,61272
59,43707
51,41309
29,49428
46,43136
47,45378
61,35958
34,41243
28,70034
58,34741
48,27991
64,43220
40,32419
25,59008
32,47659
26,51628
30,26514
30,48932
43,67687
43,18202
30,58070
47,48668
65,46300
52,41846
52,44931
52,60816
61,43128
41,40094
59,55000
51,49477
57,58692
28,56714
30,40784
40,42084
27,53000
55,38148
38,29589
41,37851
39,48740
35,58791
49,55063
59,47542
33,39277
26,48238
25,40075
47,38144
57,59548
38,44996
30,47236
53,34521
41,45943
43,48175
61,46866
52,52560
26,35167
59,33797
29,33561
35,40337
34,46349
26,36609
43,29360
37,27619
45,48905
26,42158
52,38852
49,54192
63,31561
51,35019
48,47821
50,36736
59,42313
25,40899
47,45226
32,28725
50,33872
26,66998
55,31654
34,54408
30,51305
43,53696
43,37953
46,36592
57,47054
61,54887
63,60885
33,34136
37,37082
37,16287
34,44814
61,40019
34,46654
55,25584
53,67728
57,46467
61,53517
63,41019
27,49354
61,25414
48,62818
51,37495
50,63068
39,25550
52,49792
60,38584
51,55488
64,62656
52,46725
39,31835
43,35872
62,52788
40,39872
59,30869
37,58662
33,50308
64,40962
61,40538
39,50168
55,32956
39,33511
57,44072
42,39030
48,35828
48,30609
49,59704
63,50749
60,44601
32,52710
35,47081
49,48157
57,27887
45,46434
47,59917
43,29042
25,48366
28,60536
46,38604
30,45667
65,33196
44,52870
60,68764
34,46606
47,37888
47,35489
37,54487
47,79149
54,37431
39,20720
62,43242
48,59203
47,45844
29,40562
65,54964
27,73955
33,50918
48,36650
43,37431
47,39245
28,50636
65,49483
64,44980
25,61385
57,40327
36,37330
